OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
1544910000999910000,40,235,Not Shipped,12/10/2021,Home,Maria,34,25,USA,H-101,445440
1392210000999910000,91,181,Not Delivered,11/24/2021,Home,Maria,26,23,Germany,H-555,445224
1332810000999910000,21,239,Not Shipped,11/21/2021,Entertainment,John,22,15,Kenya,ENT-630,445221
3113110000999930000,42,125,Not Shipped,12/8/2021,Fashion,John,24,20,Germany,F-101,445338
4462510000999940000,18,104,Not Delivered,12/13/2021,Entertainment,Maria,26,17,Singapore,ENT-901,445443
1634010000999910000,79,109,Not Delivered,11/25/2021,Fashion,Sofia,24,10,USA,F-101,445225
3136610000999930000,52,213,Delivered,7/5/2021,Office,Sofia,31,16,Italy,O-901,443882
3142810000999930000,32,148,Not Shipped,7/16/2021,Office,Stella,29,20,China,O-101,443993
2329110000999920000,50,167,Not Shipped,12/18/2021,Home,Stella,26,17,India,H-203,445448
3875510000999930000,66,204,Not Delivered,8/25/2021,Entertainment,John,30,20,China,ENT-555,444333
1162810000999910000,45,189,Shipped,12/8/2021,Fashion,John,33,16,China,F-203,445338
3625810000999930000,84,246,Shipped,11/27/2021,Healthcare,Maria,30,24,Kenya,HC-901,445227
3108110000999930000,70,169,Not Shipped,9/2/2021,Home,Stella,26,15,Singapore,H-630,444441
3363010000999930000,52,190,Not Delivered,11/25/2021,Entertainment,Maria,28,12,China,ENT-901,445225
3104110000999930000,99,206,Delivered,9/2/2021,Fashion,Sofia,22,10,Singapore,F-630,444441
1516210000999910000,39,183,Not Delivered,7/28/2021,Entertainment,John,20,13,Italy,ENT-101,444005
2492010000999920000,72,118,Not Delivered,9/21/2021,Office,Jacob,23,12,China,O-901,444660
1306110000999910000,50,181,Not Delivered,10/12/2021,Fashion,Jacob,35,24,UK,F-555,444881
3976810000999930000,57,181,Not Delivered,10/4/2021,Healthcare,Abdul,31,22,Germany,HC-203,444773
3426910000999930000,23,177,Shipped,7/6/2021,Entertainment,Emma,34,20,UK,ENT-101,443883
2752310000999920000,83,151,Shipped,7/16/2021,Office,Maria,31,18,Kenya,O-101,443993
1692810000999910000,11,187,Not Delivered,9/2/2021,Entertainment,Abdul,35,17,Germany,ENT-101,444441
1240910000999910000,51,201,Delivered,7/5/2021,Healthcare,John,25,10,UK,HC-188,443882
3606810000999930000,13,226,Shipped,11/28/2021,Healthcare,John,22,15,Kenya,HC-555,445228
1791410000999910000,68,182,Shipped,7/14/2021,Office,Anthony,27,24,UK,O-101,443991
1623810000999910000,54,223,Delivered,7/16/2021,Home,Sofia,30,,China,H-188,443993
1391110000999910000,8,169,Shipped,11/15/2021,Entertainment,Jacob,31,10,UK,ENT-203,445115
2696810000999920000,43,177,Not Delivered,11/16/2021,Office,Pablo,32,24,China,O-630,445116
3497710000999930000,7,248,Delivered,7/27/2021,Healthcare,Stella,26,22,India,HC-555,444004
1588310000999910000,68,109,Not Delivered,12/30/2021,Home,Stella,24,11,USA,H-188,445660
1542810000999910000,61,195,Shipped,12/26/2021,Home,John,29,11,Germany,H-901,445556
1043310000999910000,13,246,Delivered,12/2/2021,Home,Stella,30,12,USA,H-101,445332
2366710000999920000,9,192,Shipped,10/17/2021,Fashion,Emma,28,24,Kenya,F-901,444886
3667810000999930000,83,250,Shipped,11/24/2021,Fashion,Stella,23,25,Singapore,F-555,445224
1075610000999910000,16,178,Not Delivered,8/24/2021,Fashion,Sofia,20,22,USA,F-630,444332
1905910000999910000,5,141,Delivered,9/27/2021,Healthcare,Pablo,24,,India,HC-901,444666
2862710000999920000,79,122,Not Delivered,10/4/2021,Entertainment,Kristen,26,13,Germany,ENT-555,444773
4964910000999940000,42,116,Delivered,8/29/2021,Home,Maria,27,19,UK,H-101,444337
4836010000999940000,84,238,Not Delivered,9/6/2021,Fashion,Pablo,28,18,Germany,F-101,444445
3488410000999930000,94,231,Shipped,11/1/2021,Office,Kristen,29,10,Kenya,O-901,445001
2250510000999920000,25,219,Shipped,11/15/2021,Office,Kristen,25,11,Kenya,O-188,445115
1342810000999910000,21,222,Not Delivered,8/8/2021,Fashion,Maria,35,24,Kenya,F-101,444116
1812010000999910000,61,101,Delivered,8/15/2021,Entertainment,Pablo,24,24,Germany,ENT-203,444223
1324010000999910000,74,139,Delivered,8/15/2021,Healthcare,Jacob,27,19,Kenya,HC-630,444223
4191010000999940000,16,102,Not Delivered,10/20/2021,Entertainment,John,25,12,India,ENT-101,444889
2252910000999920000,70,208,Not Delivered,10/18/2021,Healthcare,Anthony,34,23,Kenya,HC-901,444887
3600710000999930000,49,158,Shipped,8/8/2021,Entertainment,Sofia,25,16,UK,ENT-101,444116
1884810000999910000,81,249,Not Shipped,12/22/2021,Office,Stella,25,10,Italy,O-555,445552
4618110000999940000,21,142,Not Shipped,7/5/2021,Entertainment,John,24,11,Italy,ENT-555,443882
5025310000999950000,69,113,Not Shipped,10/11/2021,Fashion,John,23,19,Kenya,F-203,444880
1697510000999910000,34,124,Not Delivered,12/12/2021,Healthcare,Anthony,20,17,Singapore,HC-555,445442
3993210000999930000,53,161,Shipped,7/4/2021,Fashion,John,28,16,China,F-203,443881
3791710000999930000,87,120,Not Delivered,10/4/2021,Office,Maria,20,15,Italy,O-101,444773
1598610000999910000,40,107,Shipped,10/7/2021,Fashion,Anthony,35,16,Italy,F-188,444776
3471010000999930000,20,183,Not Delivered,12/13/2021,Home,Sofia,25,24,Italy,H-188,445443
4385110000999940000,56,151,Shipped,12/2/2021,Home,Emma,34,22,Germany,H-101,445332
3371110000999930000,61,134,Not Delivered,9/14/2021,Entertainment,Kristen,33,13,Germany,ENT-630,444553
2106710000999920000,59,137,Not Delivered,10/19/2021,Office,Stella,32,19,Kenya,O-188,444888
3537210000999930000,11,197,Not Shipped,12/10/2021,Fashion,Sofia,23,16,USA,F-630,445440
3557010000999930000,49,145,Not Delivered,11/7/2021,Fashion,Stella,29,19,Singapore,F-188,445007
1117010000999910000,90,207,Delivered,10/29/2021,Entertainment,John,21,11,Germany,ENT-555,444998
1109910000999910000,46,205,Not Delivered,12/10/2021,Entertainment,Kristen,24,20,UK,ENT-101,445440
2948610000999920000,40,139,Not Shipped,9/2/2021,Office,Kristen,32,20,Italy,O-901,444441
2940510000999920000,62,232,Not Shipped,10/4/2021,Home,Jacob,31,12,UK,H-203,444773
1852710000999910000,2,193,Delivered,10/3/2021,Office,Kristen,21,22,Italy,O-901,444772
2850010000999920000,50,228,Not Shipped,8/25/2021,Fashion,Stella,24,13,Kenya,F-101,444333
4718310000999940000,86,250,Not Delivered,10/24/2021,Office,Kristen,23,11,USA,O-101,444993
2365510000999920000,57,139,Not Shipped,8/15/2021,Fashion,Sofia,23,13,India,F-188,444223
4696310000999940000,91,244,Not Delivered,7/16/2021,Fashion,Emma,32,14,Kenya,F-901,443993
2199110000999920000,34,164,Delivered,10/17/2021,Entertainment,Emma,27,11,Kenya,ENT-188,444886
1211710000999910000,69,227,Shipped,10/10/2021,Fashion,John,25,18,India,F-630,444779
2523410000999920000,8,246,Shipped,10/14/2021,Office,Emma,22,17,Kenya,O-555,444883
3826710000999930000,49,218,Delivered,10/10/2021,Home,Kristen,27,22,India,H-555,444779
2187810000999920000,14,183,Not Shipped,9/18/2021,Home,Emma,28,22,China,H-901,444557
4927410000999940000,92,206,Shipped,7/4/2021,Entertainment,Anthony,26,23,China,ENT-101,443881
2909310000999920000,15,105,Not Shipped,10/23/2021,Entertainment,Stella,30,19,Kenya,ENT-188,444992
3859810000999930000,31,122,Delivered,7/4/2021,Home,Kristen,29,12,India,H-203,443881
1688110000999910000,50,157,Shipped,9/12/2021,Entertainment,Abdul,29,22,USA,ENT-901,444551
4206610000999940000,22,162,Delivered,8/14/2021,Office,Kristen,21,22,India,O-203,444222
1401010000999910000,27,208,Shipped,10/4/2021,Entertainment,Sofia,28,22,India,ENT-630,444773
4544110000999940000,38,207,Shipped,9/27/2021,Office,Anthony,26,15,China,O-901,444666
1957110000999910000,79,179,Not Shipped,11/11/2021,Home,Stella,27,24,Kenya,H-101,445111
2992210000999920000,51,206,Delivered,10/26/2021,Entertainment,Emma,27,15,Italy,ENT-630,444995
4934010000999940000,18,180,Not Delivered,12/10/2021,Fashion,Stella,25,13,India,F-555,445440
1976410000999910000,18,185,Not Delivered,11/7/2021,Home,Stella,24,16,Germany,H-188,445007
1457210000999910000,29,204,Not Shipped,9/18/2021,Home,Jacob,29,12,USA,H-555,444557
4184810000999940000,69,161,Not Delivered,12/6/2021,Entertainment,Stella,34,13,Germany,ENT-555,445336
2857710000999920000,97,233,Shipped,10/10/2021,Fashion,Pablo,33,18,Kenya,F-901,444779
1468210000999910000,51,176,Not Delivered,11/7/2021,Home,Abdul,21,10,China,H-555,445007
4526810000999940000,2,169,Shipped,12/8/2021,Healthcare,Maria,27,15,Italy,HC-203,445338
4986410000999940000,25,198,Not Delivered,7/16/2021,Office,Pablo,20,11,China,O-101,443993
3615810000999930000,66,134,Shipped,11/20/2021,Entertainment,Abdul,28,19,UK,ENT-188,445220
4498910000999940000,98,155,Not Delivered,9/30/2021,Fashion,Abdul,28,14,Germany,F-630,444669
2814310000999920000,89,127,Not Shipped,7/29/2021,Fashion,Anthony,35,22,Italy,F-101,444006
2309910000999920000,13,109,Not Delivered,7/10/2021,Healthcare,Stella,20,10,USA,HC-555,443887
1144710000999910000,98,134,Delivered,8/5/2021,Healthcare,Anthony,26,22,India,HC-101,444113
3045810000999930000,88,236,Shipped,9/2/2021,Healthcare,Anthony,30,24,China,HC-101,444441
2356610000999920000,100,139,Not Shipped,7/5/2021,Healthcare,Maria,35,24,Italy,HC-555,443882
4066710000999940000,32,239,Not Shipped,12/7/2021,Fashion,John,21,21,India,F-901,445337
1751410000999910000,85,212,Shipped,11/1/2021,Healthcare,Abdul,23,19,India,HC-630,445001
2228010000999920000,16,106,Not Delivered,11/2/2021,Home,Sofia,23,16,Italy,H-101,445002
3117110000999930000,61,116,Shipped,8/8/2021,Office,John,30,18,India,O-188,444116
1159810000999910000,41,100,Delivered,12/5/2021,Home,Kristen,25,22,Italy,H-203,445335
2522510000999920000,36,103,Not Delivered,9/13/2021,Office,Emma,33,14,Singapore,O-188,444552
3573310000999930000,30,158,Not Delivered,12/5/2021,Office,Sofia,23,15,UK,O-101,445335
2580910000999920000,60,182,Not Shipped,9/21/2021,Office,Jacob,31,11,USA,O-203,444660
1012910000999910000,3,205,Delivered,7/14/2021,Healthcare,John,23,22,Singapore,HC-101,443991
2873910000999920000,80,217,Not Delivered,7/27/2021,Home,Maria,22,22,UK,H-555,444004
3677710000999930000,48,185,Not Delivered,9/7/2021,Fashion,Jacob,28,14,UK,F-555,444446
2218310000999920000,57,116,Delivered,8/30/2021,Home,Pablo,22,17,Kenya,H-188,444338
1756110000999910000,46,163,Not Shipped,7/15/2021,Healthcare,Maria,23,19,Italy,HC-555,443992
4081410000999940000,35,248,Shipped,9/24/2021,Fashion,Abdul,35,18,China,F-101,444663
4730710000999940000,7,115,Delivered,8/20/2021,Entertainment,Maria,32,10,China,ENT-901,444228
2249210000999920000,37,165,Not Delivered,10/4/2021,Office,Abdul,22,12,Germany,O-188,444773
3233010000999930000,25,187,Not Shipped,10/16/2021,Healthcare,Stella,24,16,Italy,HC-203,444885
4937410000999940000,49,185,Shipped,12/22/2021,Fashion,Anthony,29,16,Kenya,F-555,445552
2155810000999920000,35,194,Shipped,10/4/2021,Office,Emma,23,14,USA,O-901,444773
4083510000999940000,87,198,Not Shipped,7/11/2021,Fashion,Stella,25,14,India,F-555,443888
1918210000999910000,50,127,Not Delivered,10/13/2021,Home,Stella,33,22,Germany,H-901,444882
2011810000999920000,98,246,Not Delivered,9/13/2021,Entertainment,Abdul,21,15,Germany,ENT-203,444552
3226710000999930000,50,100,Delivered,12/8/2021,Office,Pablo,20,15,India,O-101,445338
4675510000999940000,41,154,Not Delivered,9/6/2021,Home,Sofia,29,19,Italy,H-630,444445
3835910000999930000,5,213,Shipped,10/4/2021,Fashion,Anthony,20,18,Kenya,F-188,444773
1647310000999910000,29,156,Not Delivered,12/22/2021,Office,Anthony,29,24,USA,O-188,445552
1332810000999910000,94,124,Shipped,11/20/2021,Office,Jacob,34,16,China,O-555,445220
1093410000999910000,3,226,Delivered,12/24/2021,Office,Sofia,27,21,UK,O-555,445554
4175610000999940000,28,184,Shipped,12/14/2021,Healthcare,Abdul,27,21,Kenya,HC-555,445444
3884210000999930000,41,197,Shipped,7/3/2021,Home,Jacob,26,25,Italy,H-101,443880
2829010000999920000,88,157,Not Delivered,9/19/2021,Home,Sofia,32,25,Kenya,H-630,444558
2923010000999920000,57,135,Shipped,7/29/2021,Healthcare,Stella,27,21,USA,HC-188,444006
2831610000999920000,100,181,Shipped,9/15/2021,Office,John,26,21,Kenya,O-555,444554
5032110000999950000,34,168,Not Delivered,8/14/2021,Home,Emma,20,15,Singapore,H-555,444222
1147310000999910000,77,144,Not Shipped,10/16/2021,Fashion,Abdul,22,18,UK,F-101,444885
1054810000999910000,96,250,Shipped,10/12/2021,Home,John,32,10,UK,H-188,444881
1474810000999910000,92,132,Shipped,12/6/2021,Healthcare,Sofia,33,24,Singapore,HC-203,445336
2755410000999920000,47,229,Not Shipped,9/30/2021,Fashion,Sofia,22,14,UK,F-188,444669
1569210000999910000,70,135,Not Delivered,9/27/2021,Entertainment,Emma,21,16,India,ENT-188,444666
2816210000999920000,10,113,Shipped,11/13/2021,Home,Anthony,28,12,Italy,H-555,445113
4667510000999940000,22,213,Delivered,7/4/2021,Healthcare,Jacob,30,17,India,HC-188,443881
1525610000999910000,21,202,Delivered,12/29/2021,Home,Jacob,28,14,India,H-901,445559
1176810000999910000,88,162,Not Shipped,9/2/2021,Office,Stella,35,11,Kenya,O-901,444441
2148510000999920000,50,212,Shipped,10/29/2021,Office,Kristen,23,12,Kenya,O-901,444998
4698410000999940000,78,190,Not Delivered,12/7/2021,Office,Emma,34,19,Italy,O-188,445337
1843710000999910000,96,108,Not Delivered,9/21/2021,Healthcare,Abdul,23,18,China,HC-901,444660
3863110000999930000,39,172,Not Delivered,10/26/2021,Healthcare,John,33,24,Germany,HC-101,444995
2660410000999920000,55,189,Delivered,12/4/2021,Fashion,John,21,12,UK,F-901,445334
2194510000999920000,33,173,Not Shipped,12/12/2021,Office,Anthony,30,20,USA,O-630,445442
2384210000999920000,63,106,Not Shipped,10/3/2021,Fashion,Pablo,28,11,Kenya,F-630,444772
3032710000999930000,5,172,Not Shipped,12/6/2021,Office,Stella,20,13,Italy,O-555,445336
2324810000999920000,45,217,Not Shipped,7/25/2021,Office,Pablo,29,15,Singapore,O-188,444002
3404810000999930000,99,137,Delivered,10/3/2021,Entertainment,Anthony,23,20,India,ENT-555,444772
1504810000999910000,100,145,Shipped,7/10/2021,Office,Anthony,20,10,Italy,O-203,443887
2515810000999920000,50,215,Not Delivered,12/5/2021,Home,Emma,25,24,Singapore,H-901,445335
4195210000999940000,29,238,Delivered,12/13/2021,Home,Sofia,28,16,India,H-630,445443
1883410000999910000,16,139,Delivered,8/14/2021,Healthcare,Pablo,26,20,Singapore,HC-203,444222
3434510000999930000,46,193,Not Delivered,8/29/2021,Entertainment,Emma,32,19,USA,ENT-630,444337
2804710000999920000,80,146,Delivered,12/29/2021,Healthcare,Anthony,21,23,China,HC-630,445559
4062110000999940000,100,136,Not Delivered,7/8/2021,Healthcare,Sofia,33,22,UK,HC-203,443885
4275710000999940000,22,248,Delivered,9/7/2021,Office,Stella,29,25,UK,O-188,444446
4063910000999940000,23,216,Not Delivered,11/7/2021,Office,Abdul,27,25,USA,O-188,445007
4492810000999940000,35,163,Not Delivered,7/31/2021,Entertainment,John,23,16,China,ENT-101,444008
1491610000999910000,94,213,Not Delivered,10/6/2021,Home,Stella,27,14,China,H-901,444775
4473610000999940000,24,238,Shipped,7/10/2021,Fashion,Pablo,32,12,USA,F-188,443887
1135110000999910000,22,227,Shipped,9/10/2021,Fashion,Pablo,24,25,UK,F-901,444449
4062010000999940000,65,225,Delivered,7/16/2021,Fashion,Stella,24,11,UK,F-101,443993
4282210000999940000,56,242,Not Delivered,9/15/2021,Fashion,Kristen,31,14,China,F-101,444554
3825310000999930000,21,147,Delivered,9/14/2021,Entertainment,Maria,20,11,Italy,ENT-101,444553
3710510000999930000,36,204,Not Delivered,7/14/2021,Office,Maria,25,25,China,O-555,443991
2925210000999920000,59,159,Shipped,7/3/2021,Home,John,31,19,Italy,H-901,443880
3882910000999930000,69,112,Not Shipped,8/27/2021,Entertainment,Kristen,32,25,Germany,ENT-901,444335
1694910000999910000,26,189,Delivered,11/25/2021,Entertainment,Emma,25,17,China,ENT-188,445225
1802710000999910000,60,244,Not Delivered,7/27/2021,Office,Kristen,29,14,Italy,O-188,444004
2837510000999920000,87,222,Shipped,11/21/2021,Home,Kristen,28,23,Singapore,H-203,445221
1751510000999910000,78,198,Delivered,11/27/2021,Entertainment,Kristen,29,12,Kenya,ENT-188,445227
2845110000999920000,32,236,Shipped,8/25/2021,Fashion,Anthony,30,13,Singapore,F-630,444333
1172710000999910000,24,249,Not Delivered,12/26/2021,Home,Stella,30,,UK,H-188,445556
4991510000999940000,96,220,Shipped,9/10/2021,Entertainment,Anthony,20,10,UK,ENT-101,444449
2701610000999920000,31,124,Shipped,8/11/2021,Entertainment,Emma,22,15,Kenya,ENT-188,444119
4510710000999940000,92,150,Shipped,10/3/2021,Office,Pablo,21,12,USA,O-630,444772
4231910000999940000,97,159,Delivered,11/11/2021,Office,Stella,33,10,Italy,O-188,445111
4342210000999940000,49,238,Delivered,9/2/2021,Entertainment,Anthony,34,23,China,ENT-101,444441
1653710000999910000,54,146,Shipped,10/9/2021,Office,Anthony,27,22,India,O-203,444778
3239210000999930000,51,134,Not Shipped,7/15/2021,Office,Kristen,28,22,Singapore,O-555,443992
1923410000999910000,61,161,Shipped,10/29/2021,Office,Sofia,29,16,USA,O-203,444998
4746310000999940000,43,227,Not Shipped,8/8/2021,Home,Sofia,23,19,India,H-203,444116
1839710000999910000,67,242,Not Shipped,8/8/2021,Home,John,34,22,UK,H-203,444116
3615010000999930000,50,237,Shipped,9/18/2021,Entertainment,Stella,31,10,India,ENT-203,444557
2096910000999920000,19,158,Not Delivered,11/11/2021,Fashion,Kristen,24,11,India,F-901,445111
3794010000999930000,29,228,Shipped,11/21/2021,Home,Anthony,35,15,Italy,H-188,445221
4917610000999940000,79,170,Not Delivered,12/23/2021,Entertainment,Abdul,32,15,Kenya,ENT-101,445553
3478110000999930000,64,157,Shipped,10/4/2021,Healthcare,Abdul,28,24,USA,HC-188,444773
3663010000999930000,69,155,Not Shipped,10/4/2021,Office,Emma,21,11,Italy,O-188,444773
1535710000999910000,43,224,Delivered,12/18/2021,Healthcare,John,24,17,Italy,HC-630,445448
3437010000999930000,3,118,Not Delivered,11/1/2021,Entertainment,Maria,22,12,Italy,ENT-203,445001
4313110000999940000,67,140,Delivered,10/3/2021,Entertainment,Stella,28,16,Germany,ENT-555,444772
3144410000999930000,6,134,Delivered,9/20/2021,Home,Jacob,32,13,Italy,H-555,444559
3691110000999930000,73,235,Shipped,10/10/2021,Fashion,Maria,24,16,USA,F-630,444779
4942010000999940000,71,152,Not Delivered,12/13/2021,Office,Kristen,33,22,UK,O-901,445443
1224310000999910000,18,121,Shipped,10/7/2021,Fashion,Kristen,22,17,China,F-203,444776
4452310000999940000,73,154,Delivered,12/18/2021,Home,John,30,13,Germany,H-901,445448
3909510000999930000,89,132,Delivered,12/30/2021,Home,Maria,22,24,China,H-555,445660
4411710000999940000,24,132,Delivered,11/11/2021,Healthcare,Stella,23,25,Singapore,HC-101,445111
4647510000999940000,65,222,Not Shipped,10/10/2021,Fashion,Pablo,27,20,Italy,F-555,444779
1318610000999910000,37,148,Shipped,7/4/2021,Office,Stella,24,19,Germany,O-630,443881
3640310000999930000,39,149,Delivered,11/20/2021,Office,Kristen,25,17,UK,O-630,445220
3119110000999930000,29,202,Not Shipped,8/11/2021,Entertainment,Emma,30,18,USA,ENT-188,444119
2485510000999920000,20,148,Delivered,10/4/2021,Office,John,31,21,Germany,O-555,444773
3939610000999930000,46,228,Shipped,8/24/2021,Healthcare,Abdul,34,14,Kenya,HC-555,444332
2095010000999920000,84,197,Shipped,10/10/2021,Office,Anthony,25,22,UK,O-901,444779
4928010000999940000,51,186,Not Delivered,9/15/2021,Home,Anthony,32,14,Kenya,H-630,444554
4644110000999940000,97,130,Shipped,7/12/2021,Office,John,28,10,UK,O-901,443889
2566510000999920000,29,238,Not Delivered,12/18/2021,Home,Pablo,27,11,Singapore,H-901,445448
3417010000999930000,35,172,Not Delivered,11/15/2021,Office,John,20,12,China,O-101,445115
4190110000999940000,97,215,Shipped,10/26/2021,Office,Kristen,25,23,USA,O-101,444995
1271610000999910000,69,202,Shipped,9/7/2021,Office,John,26,21,Singapore,O-203,444446
1577010000999910000,55,245,Shipped,10/12/2021,Home,Jacob,21,11,USA,H-555,444881
1410510000999910000,50,188,Shipped,12/5/2021,Home,Pablo,20,23,Italy,H-630,445335
4914910000999940000,26,110,Not Delivered,10/17/2021,Home,Stella,29,24,UK,H-203,444886
3700510000999930000,36,216,Shipped,10/29/2021,Fashion,Pablo,32,16,UK,F-555,444998
2445610000999920000,46,224,Not Shipped,10/4/2021,Healthcare,Anthony,33,24,India,HC-101,444773
1731010000999910000,83,246,Shipped,8/28/2021,Fashion,Stella,25,11,Singapore,F-555,444336
1023110000999910000,46,170,Shipped,12/12/2021,Fashion,Jacob,34,24,China,F-203,445442
1555810000999910000,18,127,Delivered,10/16/2021,Home,Jacob,20,14,Singapore,H-630,444885
4852110000999940000,41,233,Not Shipped,11/25/2021,Office,John,33,24,China,O-188,445225
2651210000999920000,43,203,Shipped,9/30/2021,Home,Sofia,25,17,Kenya,H-555,444669
3770710000999930000,57,154,Delivered,10/7/2021,Office,Kristen,34,21,USA,O-101,444776
3004310000999930000,25,172,Delivered,10/20/2021,Healthcare,Anthony,26,16,Singapore,HC-101,444889
1186410000999910000,8,202,Shipped,12/18/2021,Office,Maria,33,14,India,O-901,445448
1645810000999910000,66,185,Not Shipped,8/11/2021,Home,Abdul,27,20,UK,H-630,444119
1855610000999910000,87,161,Delivered,8/14/2021,Office,Emma,21,25,Germany,O-555,444222
2508610000999920000,55,236,Not Shipped,10/4/2021,Fashion,Maria,22,21,Italy,F-101,444773
1803510000999910000,82,207,Delivered,8/26/2021,Fashion,Sofia,26,22,China,F-188,444334
4893310000999940000,91,149,Shipped,11/16/2021,Office,Pablo,30,23,Singapore,O-203,445116
2981210000999920000,21,204,Delivered,12/4/2021,Home,Pablo,25,12,Singapore,H-555,445334
1256210000999910000,66,222,Not Delivered,12/14/2021,Home,Anthony,28,13,USA,H-188,445444
1820310000999910000,13,169,Not Shipped,7/31/2021,Office,Emma,33,24,India,O-555,444008
2129810000999920000,50,111,Not Shipped,10/12/2021,Fashion,Pablo,34,15,Singapore,F-101,444881
4653610000999940000,98,119,Shipped,7/6/2021,Healthcare,John,27,22,India,HC-901,443883
3787210000999930000,77,226,Delivered,10/4/2021,Healthcare,Kristen,21,13,Germany,HC-901,444773
2669510000999920000,4,139,Not Shipped,11/16/2021,Healthcare,Maria,22,20,India,HC-203,445116
2221510000999920000,35,232,Shipped,10/4/2021,Office,Jacob,35,19,India,O-630,444773
3357210000999930000,42,238,Not Delivered,12/8/2021,Entertainment,Maria,25,19,UK,ENT-630,445338
3442510000999930000,55,143,Shipped,11/13/2021,Office,John,33,14,UK,O-901,445113
2201210000999920000,11,125,Shipped,9/14/2021,Home,Jacob,25,11,Singapore,H-203,444553
4775310000999940000,57,216,Not Delivered,9/24/2021,Office,Anthony,23,10,Germany,O-203,444663
4958810000999940000,50,112,Not Delivered,7/14/2021,Fashion,Pablo,28,17,USA,F-188,443991
4382910000999940000,74,205,Shipped,10/11/2021,Fashion,Stella,30,14,China,F-188,444880
1406110000999910000,26,211,Shipped,9/13/2021,Healthcare,Kristen,27,21,China,HC-555,444552
4412810000999940000,31,137,Delivered,12/6/2021,Healthcare,John,23,20,Singapore,HC-555,445336
3393310000999930000,88,131,Not Shipped,8/27/2021,Office,Stella,31,22,India,O-188,444335
4668010000999940000,17,126,Not Shipped,7/29/2021,Entertainment,John,27,25,USA,ENT-203,444006
3874110000999930000,68,185,Not Delivered,8/27/2021,Office,John,23,12,Germany,O-630,444335
1502510000999910000,51,162,Shipped,12/4/2021,Home,Anthony,21,21,UK,H-555,445334
1864810000999910000,81,180,Not Delivered,7/6/2021,Healthcare,Anthony,25,15,Singapore,HC-555,443883
2113210000999920000,7,119,Not Shipped,11/24/2021,Healthcare,Anthony,29,17,China,HC-188,445224
2868810000999920000,85,203,Not Delivered,8/14/2021,Healthcare,Sofia,30,10,USA,HC-101,444222
1521810000999910000,66,152,Delivered,7/14/2021,Office,Emma,31,17,Italy,O-901,443991
3285010000999930000,26,114,Not Delivered,9/6/2021,Office,Jacob,20,22,Singapore,O-901,444445
2085610000999920000,13,178,Delivered,10/26/2021,Fashion,Abdul,28,22,USA,F-555,444995
3452910000999930000,46,107,Delivered,10/10/2021,Fashion,Anthony,27,16,UK,F-901,444779
4014810000999940000,4,134,Delivered,8/24/2021,Entertainment,Abdul,23,20,UK,ENT-101,444332
1208210000999910000,45,116,Not Shipped,11/1/2021,Healthcare,John,28,19,India,HC-101,445001
1330810000999910000,43,233,Not Delivered,8/11/2021,Entertainment,Emma,28,19,Italy,ENT-555,444119
2684110000999920000,9,101,Not Delivered,8/27/2021,Fashion,John,31,12,Italy,F-555,444335
3179010000999930000,32,231,Delivered,10/12/2021,Office,Sofia,26,10,India,O-101,444881
2589510000999920000,86,209,Not Shipped,10/29/2021,Fashion,Emma,25,21,Germany,F-901,444998
2856410000999920000,73,193,Not Delivered,11/13/2021,Home,Stella,35,25,Italy,H-203,445113
2825210000999920000,27,213,Not Shipped,7/3/2021,Entertainment,Abdul,30,25,Germany,ENT-203,443880
2049910000999920000,60,203,Not Delivered,9/10/2021,Fashion,Anthony,29,11,Germany,F-555,444449
1933010000999910000,37,200,Not Shipped,8/24/2021,Office,Anthony,21,23,Kenya,O-901,444332
1446010000999910000,8,236,Not Shipped,11/1/2021,Office,Stella,29,15,USA,O-555,445001
1313010000999910000,39,140,Delivered,8/24/2021,Healthcare,Stella,35,25,Kenya,HC-188,444332
4675110000999940000,48,195,Not Shipped,10/13/2021,Office,Abdul,22,11,UK,O-203,444882
4853410000999940000,48,140,Shipped,10/12/2021,Office,Abdul,22,20,Germany,O-203,444881
3225510000999930000,30,230,Not Shipped,11/20/2021,Fashion,Abdul,30,22,Singapore,F-630,445220
3249710000999930000,100,134,Not Shipped,8/25/2021,Entertainment,Maria,21,25,Italy,ENT-101,444333
1563910000999910000,37,147,Not Shipped,7/3/2021,Home,Anthony,20,25,Germany,H-188,443880
1904810000999910000,45,204,Shipped,8/18/2021,Home,Emma,29,14,UK,H-188,444226
3621510000999930000,52,232,Not Shipped,7/11/2021,Fashion,Anthony,31,19,Italy,F-555,443888
3927610000999930000,67,109,Shipped,10/4/2021,Entertainment,John,34,20,India,ENT-101,444773
2737510000999920000,25,162,Delivered,8/11/2021,Healthcare,Sofia,20,12,UK,HC-901,444119
4208510000999940000,93,130,Not Shipped,8/24/2021,Entertainment,Jacob,23,19,Kenya,ENT-901,444332
3163110000999930000,95,124,Not Shipped,8/18/2021,Healthcare,Sofia,21,12,India,HC-555,444226
1705110000999910000,53,219,Not Delivered,12/24/2021,Fashion,Anthony,35,10,Singapore,F-901,445554
2820610000999920000,93,191,Not Shipped,12/10/2021,Healthcare,Maria,25,13,Kenya,HC-555,445440
